MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
12:9b:6a:b4:02:74,,Misc,1969-12-31 19:00:00,0,-63,39.59339617399717,-84.14958637557024,0,3.082392930984497,BLE
36:61:e3:d3:69:2c,,Misc,1969-12-31 19:00:00,0,-88,39.59339677786692,-84.14958625180117,0,3.082392930984497,BLE
36:61:e3:d3:69:2c,,Misc,1969-12-31 19:00:00,0,-77,39.593397377423315,-84.14958612891616,0,3.082392930984497,BLE
44:19:3f:e0:a5:ba,,Misc,1969-12-31 19:00:00,0,-71,39.593397377423315,-84.14958612891616,0,3.082392930984497,BLE
20:95:96:53:ca:95,,Misc,1969-12-31 19:00:00,0,-73,39.59339804168004,-84.14958599277017,0,3.082392930984497,BLE
22:32:de:be:81:66,,Misc,1969-12-31 19:00:00,0,-70,39.59339871025012,-84.14958585574013,0,3.082392930984497,BLE
20:95:96:53:ca:95,,Misc,1969-12-31 19:00:00,0,-60,39.59339871025012,-84.14958585574013,0,3.082392930984497,BLE
35:6f:8c:9b:2f:eb,,Misc,1969-12-31 19:00:00,0,-68,39.59339931411987,-84.14958573197106,0,3.082392930984497,BLE
22:32:de:be:81:66,,Misc,1969-12-31 19:00:00,0,-64,39.59339931411987,-84.14958573197106,0,3.082392930984497,BLE
1a:a5:45:55:83:1d,,Misc,1969-12-31 19:00:00,0,-61,39.593400651260026,-84.14958545791096,0,3.082392930984497,BLE
32:90:a4:49:5c:87,,Misc,1969-12-31 19:00:00,0,-62,39.59340125081642,-84.14958533502596,0,3.082392930984497,BLE
16:97:3e:5b:15:ce,,Misc,1969-12-31 19:00:00,0,-72,39.593401928013215,-84.14958519622778,0,3.082392930984497,BLE
44:19:3f:e0:a5:ba,,Misc,1969-12-31 19:00:00,0,-66,39.593402600896646,-84.14958505831368,0,3.082392930984497,BLE
4b:57:d4:4c:d8:8d,,Misc,1969-12-31 19:00:00,0,-90,39.593402600896646,-84.14958505831368,0,3.082392930984497,BLE
02:ab:51:e1:4b:63,,Misc,1969-12-31 19:00:00,0,-65,39.59340387333648,-84.14958479751455,0,3.082392930984497,BLE
5c:08:51:22:06:95,,Misc,1969-12-31 19:00:00,0,-69,39.59340387333648,-84.14958479751455,0,3.082392930984497,BLE
1b:a0:ce:38:58:ac,,Misc,1969-12-31 19:00:00,0,-75,39.59340387333648,-84.14958479751455,0,3.082392930984497,BLE
1b:a0:ce:38:58:ac,,Misc,1969-12-31 19:00:00,0,-68,39.59340447720623,-84.14958467374548,0,3.082392930984497,BLE
1f:98:4d:bf:58:97,,Misc,1969-12-31 19:00:00,0,-60,39.59340447720623,-84.14958467374548,0,3.082392930984497,BLE
02:ab:51:e1:4b:63,,Misc,1969-12-31 19:00:00,0,-57,39.59340447720623,-84.14958467374548,0,3.082392930984497,BLE
1b:a0:ce:38:58:ac,,Misc,1969-12-31 19:00:00,0,-62,39.59340515440302,-84.1495845349473,0,3.082392930984497,BLE
0d:7d:8c:52:4a:2d,,Misc,1969-12-31 19:00:00,0,-62,39.59340643978292,-84.14958427149598,0,3.082392930984497,BLE
0c:8b:b6:30:5c:fb,,Misc,1969-12-31 19:00:00,0,-69,39.59340643978292,-84.14958427149598,0,3.082392930984497,BLE
0c:8b:b6:30:5c:fb,,Misc,1969-12-31 19:00:00,0,-63,39.59340711266635,-84.14958413358188,0,3.082392930984497,BLE
0e:90:d4:7b:1b:e5,,Misc,1969-12-31 19:00:00,0,-70,39.59340711266635,-84.14958413358188,0,3.082392930984497,BLE
0d:7d:8c:52:4a:2d,,Misc,1969-12-31 19:00:00,0,-56,39.59340839804624,-84.14958387013056,0,3.082392930984497,BLE
0e:90:d4:7b:1b:e5,,Misc,1969-12-31 19:00:00,0,-64,39.593409001915994,-84.14958374636149,0,3.082392930984497,BLE
3d:c3:ba:ba:4a:23,,Misc,1969-12-31 19:00:00,0,-61,39.593409001915994,-84.14958374636149,0,3.082392930984497,BLE
28:b7:94:3f:26:47,,Misc,1969-12-31 19:00:00,0,-64,39.593409001915994,-84.14958374636149,0,3.082392930984497,BLE
26:1c:46:76:46:07,,Misc,1969-12-31 19:00:00,0,-78,39.593409683426145,-84.14958360667924,0,3.082392930984497,BLE
f8:2f:22:40:0d:65,Ionic,Uncategorized;10,1969-12-31 19:00:00,7936,-49,39.59341035199622,-84.1495834696492,0,3.082392930984497,BLE
26:1c:46:76:46:07,,Misc,1969-12-31 19:00:00,0,-71,39.59341095586597,-84.14958334588013,0,3.082392930984497,BLE
1d:ca:2a:fb:da:ef,,Misc,1969-12-31 19:00:00,0,-79,39.59341162443605,-84.14958320885009,0,3.082392930984497,BLE
18:67:96:b2:f4:c8,,Misc,1969-12-31 19:00:00,0,-61,39.59341162443605,-84.14958320885009,0,3.082392930984497,BLE
25:36:78:5e:f9:0e,,Misc,1969-12-31 19:00:00,0,-68,39.59341229731949,-84.14958307093598,0,3.082392930984497,BLE
1d:ca:2a:fb:da:ef,,Misc,1969-12-31 19:00:00,0,-63,39.59341229731949,-84.14958307093598,0,3.082392930984497,BLE
5f:85:b6:88:28:db,,Misc,1969-12-31 19:00:00,0,-52,39.593413582699384,-84.14958280748466,0,3.082392930984497,BLE
2b:6d:1c:37:52:1a,,Misc,1969-12-31 19:00:00,0,-62,39.5934141995092,-84.1495826810634,0,3.082392930984497,BLE
35:fb:56:7f:98:d8,,Misc,1969-12-31 19:00:00,0,-63,39.5934141995092,-84.1495826810634,0,3.082392930984497,BLE
7c:7c:6c:82:0c:fe,,Misc,1969-12-31 19:00:00,0,-54,39.59341533823501,-84.14958244767028,0,3.082392930984497,BLE
d7:da:fb:51:3b:1f,Versa,Uncategorized,1969-12-31 19:00:00,7936,-62,39.59341533823501,-84.14958244767028,0,3.082392930984497,BLE
10:2d:e5:93:37:62,,Misc,1969-12-31 19:00:00,0,-68,39.59341595504483,-84.14958232124901,0,3.082392930984497,BLE
d3:02:ef:c0:39:0b,Versa,Uncategorized,1969-12-31 19:00:00,7936,-45,39.59341595504483,-84.14958232124901,0,3.082392930984497,BLE
3b:ca:26:f7:f5:75,,Misc,1969-12-31 19:00:00,0,-65,39.59341663224162,-84.14958218245084,0,3.082392930984497,BLE
08:73:2d:7e:cb:f9,,Misc,1969-12-31 19:00:00,0,-61,39.59341663224162,-84.14958218245084,0,3.082392930984497,BLE
08:67:13:8e:02:55,,Misc,1969-12-31 19:00:00,0,-59,39.59341663224162,-84.14958218245084,0,3.082392930984497,BLE
6c:c0:b4:49:1d:20,,Misc,1969-12-31 19:00:00,0,-58,39.59341723611137,-84.14958205868176,0,3.082392930984497,BLE
e6:93:68:6c:6e:5c,Kid's Room,Uncategorized;10,1969-12-31 19:00:00,7936,-70,39.59341723611137,-84.14958205868176,0,3.082392930984497,BT
46:37:86:2d:26:0e,,[WPA2-PSK-CCMP][ESS],1969-12-31 19:00:00,3,-78,39.59341761137328,-84.14958198176812,0,3.082392930984497,WIFI
68:ff:7b:8f:a0:eb,World Cup S,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],1969-12-31 19:00:00,2,-80,39.59341761137328,-84.14958198176812,0,3.082392930984497,WIFI
b4:a5:ef:e3:2f:ad,623009dab2c9741aa6c4373d8cf5b4d7,[WPA2-PSK-CCMP][ESS],2020-03-26 19:05:00,11,-79,39.59341398,-84.1495704,288,10.720000267028809,WIFI
26:fc:5b:8b:eb:20,,Misc,1969-12-31 19:00:00,0,-59,39.593376312734634,-84.1496045914835,0,12.220253944396973,BLE
1a:47:74:b8:ce:b1,,Misc,1969-12-31 19:00:00,0,-59,39.593376312734634,-84.1496045914835,0,12.220253944396973,BLE
3d:44:7f:57:d7:f3,,Misc,1969-12-31 19:00:00,0,-65,39.593376312734634,-84.1496045914835,0,12.220253944396973,BLE
2c:a1:1e:3a:ca:2b,,Misc,1969-12-31 19:00:00,0,-62,39.59337527470886,-84.14959879493347,0,12.220253944396973,BLE
0c:9a:6d:d6:13:ff,,Misc,1969-12-31 19:00:00,0,-63,39.59337527470886,-84.14959879493347,0,12.220253944396973,BLE
10:eb:6d:0d:e7:06,,Misc,1969-12-31 19:00:00,0,-64,39.59337527470886,-84.14959879493347,0,12.220253944396973,BLE
25:70:2c:a9:73:83,,Misc,1969-12-31 19:00:00,0,-74,39.59337422969302,-84.14959295934943,0,12.220253944396973,BLE
12:9e:b2:60:8e:de,,Misc,1969-12-31 19:00:00,0,-75,39.59337422969302,-84.14959295934943,0,12.220253944396973,BLE
2f:ba:43:1d:fb:e8,,Misc,1969-12-31 19:00:00,0,-68,39.59337422969302,-84.14959295934943,0,12.220253944396973,BLE
0a:ec:72:22:02:49,,Misc,1969-12-31 19:00:00,0,-66,39.593373167201996,-84.14958702618038,0,12.220253944396973,BLE
23:43:0b:1a:df:0a,,Misc,1969-12-31 19:00:00,0,-67,39.593373167201996,-84.14958702618038,0,12.220253944396973,BLE
3e:a9:5c:83:ba:cb,,Misc,1969-12-31 19:00:00,0,-62,39.593373167201996,-84.14958702618038,0,12.220253944396973,BLE
40:35:b7:88:ad:13,,Misc,1969-12-31 19:00:00,0,-58,39.5933723965465,-84.14958272268112,0,12.220253944396973,BLE
16:12:a8:27:c3:b5,,Misc,1969-12-31 19:00:00,0,-64,39.593372123933676,-84.14958120035486,0,12.220253944396973,BLE
00:4c:2d:5c:e6:2a,,Misc,1969-12-31 19:00:00,0,-63,39.593372123933676,-84.14958120035486,0,12.220253944396973,BLE
29:54:48:7d:77:df,,Misc,1969-12-31 19:00:00,0,-55,39.59337108416039,-84.14957539404632,0,12.220253944396973,BLE
03:12:ed:9e:37:4f,,Misc,1969-12-31 19:00:00,0,-61,39.59337108416039,-84.14957539404632,0,12.220253944396973,BLE
6f:a6:79:ef:67:66,,Misc,1969-12-31 19:00:00,0,-72,39.59337108416039,-84.14957539404632,0,12.220253944396973,BLE
0a:09:ea:b8:d4:c7,,Misc,1969-12-31 19:00:00,0,-74,39.59337108416039,-84.14957539404632,0,12.220253944396973,BLE
6c:96:3b:b1:dd:e2,,Misc,1969-12-31 19:00:00,0,-70,39.593370018174326,-84.14956944136027,0,12.220253944396973,BLE
24:96:3c:dc:f9:b7,,Misc,1969-12-31 19:00:00,0,-60,39.593370018174326,-84.14956944136027,0,12.220253944396973,BLE
39:4d:12:13:58:40,,Misc,1969-12-31 19:00:00,0,-61,39.593370018174326,-84.14956944136027,0,12.220253944396973,BLE
12:aa:fb:81:c0:af,,Misc,1969-12-31 19:00:00,0,-65,39.593370018174326,-84.14956944136027,0,12.220253944396973,BLE
19:44:11:cc:b1:32,,Misc,1969-12-31 19:00:00,0,-62,39.59336897665352,-84.14956362529325,0,12.220253944396973,BLE
18:71:f6:b5:1d:70,,Misc,1969-12-31 19:00:00,0,-65,39.59336897665352,-84.14956362529325,0,12.220253944396973,BLE
05:b9:c8:e8:57:27,,Misc,1969-12-31 19:00:00,0,-70,39.59336897665352,-84.14956362529325,0,12.220253944396973,BLE
07:81:45:11:e2:0f,,Misc,1969-12-31 19:00:00,0,-52,39.593368702293176,-84.14956209320847,0,12.220253944396973,BLE
7a:75:5d:b5:c2:99,,Misc,1969-12-31 19:00:00,0,-50,39.593368457640636,-84.14956072701824,0,12.220253944396973,BLE
03:70:d8:e2:5a:e6,,Misc,1969-12-31 19:00:00,0,-60,39.593367933385196,-84.14955779946771,0,12.220253944396973,BLE
1a:5c:c8:a8:9b:b1,,Misc,1969-12-31 19:00:00,0,-74,39.593367933385196,-84.14955779946771,0,12.220253944396973,BLE
2c:a0:80:3f:8d:9e,,Misc,1969-12-31 19:00:00,0,-69,39.593367933385196,-84.14955779946771,0,12.220253944396973,BLE
52:ad:ae:e8:43:20,,Misc,1969-12-31 19:00:00,0,-68,39.59336765902485,-84.14955626738295,0,12.220253944396973,BLE
45:19:11:8b:31:c3,,Misc,1969-12-31 19:00:00,0,-69,39.59336687089417,-84.14955186629867,0,12.220253944396973,BLE
2d:17:e6:da:cd:43,,Misc,1969-12-31 19:00:00,0,-76,39.59336687089417,-84.14955186629867,0,12.220253944396973,BLE
3b:e0:7f:b3:4f:ac,,Misc,1969-12-31 19:00:00,0,-66,39.59336687089417,-84.14955186629867,0,12.220253944396973,BLE
34:de:1a:20:e1:c8,,Misc,1969-12-31 19:00:00,0,-59,39.59336687089417,-84.14955186629867,0,12.220253944396973,BLE
5b:28:a0:1b:c5:23,,Misc,1969-12-31 19:00:00,0,-64,39.59336635362881,-84.14954897778216,0,12.220253944396973,BLE
12:f7:e3:66:d5:d8,,Misc,1969-12-31 19:00:00,0,-62,39.59336583286841,-84.14954606974865,0,12.220253944396973,BLE
2d:cc:fb:a3:91:3d,,Misc,1969-12-31 19:00:00,0,-55,39.59336583286841,-84.14954606974865,0,12.220253944396973,BLE
01:c1:10:b2:80:72,,Misc,1969-12-31 19:00:00,0,-60,39.59336583286841,-84.14954606974865,0,12.220253944396973,BLE
20:4a:fa:02:4f:b2,,Misc,1969-12-31 19:00:00,0,-88,39.59336530861297,-84.14954314219813,0,12.220253944396973,BLE
5c:17:f0:b3:5f:40,,Misc,1969-12-31 19:00:00,0,-74,39.59336503600014,-84.14954161987185,0,12.220253944396973,BLE
10:5f:c3:70:d7:62,,Misc,1969-12-31 19:00:00,0,-68,39.593364787852565,-84.14954023416462,0,12.220253944396973,BLE
16:6b:20:fd:5d:e1,,Misc,1969-12-31 19:00:00,0,-72,39.593364787852565,-84.14954023416462,0,12.220253944396973,BLE
2f:4d:95:c9:81:86,,Misc,1969-12-31 19:00:00,0,-70,39.593364787852565,-84.14954023416462,0,12.220253944396973,BLE
39:65:b2:d4:c3:4f,,Misc,1969-12-31 19:00:00,0,-66,39.59336372361402,-84.14953429123706,0,12.220253944396973,BLE
3c:b0:57:92:3f:ff,,Misc,1969-12-31 19:00:00,0,-59,39.59336372361402,-84.14953429123706,0,12.220253944396973,BLE
1e:c7:1f:e1:9a:eb,,Misc,1969-12-31 19:00:00,0,-95,39.593363480709,-84.14953293480532,0,12.220253944396973,BLE
38:7c:34:f5:a5:37,,Misc,1969-12-31 19:00:00,0,-58,39.59336321508625,-84.14953145151306,0,12.220253944396973,BLE
2c:09:3b:83:74:0b,,Misc,1969-12-31 19:00:00,0,-63,39.593362699568395,-84.14952857275505,0,12.220253944396973,BLE
5f:09:78:08:40:81,,Misc,1969-12-31 19:00:00,0,-62,39.593362699568395,-84.14952857275505,0,12.220253944396973,BLE
3e:83:ba:60:22:bd,,Misc,1969-12-31 19:00:00,0,-61,39.593362699568395,-84.14952857275505,0,12.220253944396973,BLE
38:5f:08:e3:d7:00,,Misc,1969-12-31 19:00:00,0,-60,39.5933621595853,-84.14952555737801,0,12.220253944396973,BLE
32:01:96:b4:9f:5c,,Misc,1969-12-31 19:00:00,0,-69,39.593361638824895,-84.1495226493445,0,12.220253944396973,BLE
1e:43:fc:ee:b4:7b,,Misc,1969-12-31 19:00:00,0,-72,39.593361638824895,-84.1495226493445,0,12.220253944396973,BLE
61:da:a4:88:ca:87,,Misc,1969-12-31 19:00:00,0,-71,39.59336112330705,-84.1495197705865,0,12.220253944396973,BLE
25:1b:36:48:a5:b3,,Misc,1969-12-31 19:00:00,0,-68,39.59336112330705,-84.1495197705865,0,12.220253944396973,BLE
11:dc:73:cf:f4:02,,Misc,1969-12-31 19:00:00,0,-67,39.593360579828904,-84.14951673569246,0,12.220253944396973,BLE
6a:4c:ba:ca:12:23,,Misc,1969-12-31 19:00:00,0,-66,39.593360579828904,-84.14951673569246,0,12.220253944396973,BLE
06:fa:c1:6b:26:e1,,Misc,1969-12-31 19:00:00,0,-77,39.593360579828904,-84.14951673569246,0,12.220253944396973,BLE
21:33:ad:0d:a4:a8,,Misc,1969-12-31 19:00:00,0,-64,39.59336006431106,-84.14951385693445,0,12.220253944396973,BLE
5a:c1:8c:c6:da:80,,Misc,1969-12-31 19:00:00,0,-65,39.59335954879321,-84.14951097817644,0,12.220253944396973,BLE
1a:b8:47:d5:e9:fa,,Misc,1969-12-31 19:00:00,0,-62,39.59335954879321,-84.14951097817644,0,12.220253944396973,BLE
03:da:a1:a3:a7:dc,,Misc,1969-12-31 19:00:00,0,-63,39.59335954879321,-84.14951097817644,0,12.220253944396973,BLE
4f:ec:6f:62:5d:21,,Misc,1969-12-31 19:00:00,0,-57,39.59335900706259,-84.14950795304091,0,12.220253944396973,BLE
15:03:ba:94:cf:6a,,Misc,1969-12-31 19:00:00,0,-68,39.59335900706259,-84.14950795304091,0,12.220253944396973,BLE
2f:01:9f:3b:6a:3f,,Misc,1969-12-31 19:00:00,0,-71,39.59335849154474,-84.1495050742829,0,12.220253944396973,BLE
2c:d4:3f:8b:b4:ac,,Misc,1969-12-31 19:00:00,0,-72,39.593358489797225,-84.14950506452439,0,12.220253944396973,BLE
4d:fe:87:7d:dd:0f,,Misc,1969-12-31 19:00:00,0,-71,39.593358224174466,-84.14950358123214,0,12.220253944396973,BLE
25:7c:c8:bc:eb:55,,Misc,1969-12-31 19:00:00,0,-61,39.593357979521926,-84.14950221504189,0,12.220253944396973,BLE
39:4e:09:07:c7:91,,Misc,1969-12-31 19:00:00,0,-58,39.593357979521926,-84.14950221504189,0,12.220253944396973,BLE
49:88:31:fb:5c:88,,Misc,1969-12-31 19:00:00,0,-58,39.593357979521926,-84.14950221504189,0,12.220253944396973,BLE
1b:62:cb:23:d0:1e,,Misc,1969-12-31 19:00:00,0,-67,39.59335743254876,-84.14949916063085,0,12.220253944396973,BLE
7d:42:c0:8e:c4:1b,,Misc,1969-12-31 19:00:00,0,-57,39.59335743254876,-84.14949916063085,0,12.220253944396973,BLE
3e:03:bb:d4:e1:ca,,Misc,1969-12-31 19:00:00,0,-62,39.59335743254876,-84.14949916063085,0,12.220253944396973,BLE
35:45:02:e2:10:e4,,Misc,1969-12-31 19:00:00,0,-73,39.59335691353587,-84.14949626235584,0,12.220253944396973,BLE
19:20:00:95:77:37,,Misc,1969-12-31 19:00:00,0,-95,39.59335666888333,-84.1494948961656,0,12.220253944396973,BLE
58:63:85:47:e2:a9,,Misc,1969-12-31 19:00:00,0,-74,39.59335666888333,-84.1494948961656,0,12.220253944396973,BLE
6e:4f:c5:ae:0c:af,,Misc,1969-12-31 19:00:00,0,-59,39.59335639976554,-84.14949339335634,0,12.220253944396973,BLE
00:d8:ce:88:d4:2f,,Misc,1969-12-31 19:00:00,0,-63,39.59335639976554,-84.14949339335634,0,12.220253944396973,BLE
25:83:7e:b9:f0:01,,Misc,1969-12-31 19:00:00,0,-68,39.59335639976554,-84.14949339335634,0,12.220253944396973,BLE
14:c9:91:ba:8b:dd,,Misc,1969-12-31 19:00:00,0,-93,39.593355859782434,-84.1494903779793,0,12.220253944396973,BLE
2d:f6:1c:0f:d7:fd,,Misc,1969-12-31 19:00:00,0,-60,39.593355859782434,-84.1494903779793,0,12.220253944396973,BLE
34:e4:12:f3:39:0f,,Misc,1969-12-31 19:00:00,0,-79,39.593355340769556,-84.14948747970429,0,12.220253944396973,BLE
14:64:62:29:36:7b,,Misc,1969-12-31 19:00:00,0,-73,39.593355340769556,-84.14948747970429,0,12.220253944396973,BLE
5e:df:28:a2:e6:23,,Misc,1969-12-31 19:00:00,0,-65,39.59335482874674,-84.14948462046328,0,12.220253944396973,BLE
3d:49:b1:ef:18:33,,Misc,1969-12-31 19:00:00,0,-70,39.59335482874674,-84.14948462046328,0,12.220253944396973,BLE
1f:a9:1c:14:80:49,,Misc,1969-12-31 19:00:00,0,-63,39.59335428701612,-84.14948159532774,0,12.220253944396973,BLE
42:a0:a0:6c:ac:af,,Misc,1969-12-31 19:00:00,0,-94,39.59335428701612,-84.14948159532774,0,12.220253944396973,BLE
0f:5c:25:6a:81:0b,,Misc,1969-12-31 19:00:00,0,-54,39.59335428701612,-84.14948159532774,0,12.220253944396973,BLE
3d:49:b1:ef:18:33,,Misc,1969-12-31 19:00:00,0,-61,39.59335428701612,-84.14948159532774,0,12.220253944396973,BLE
e6:93:68:6c:6e:5c,Kid's Room,Uncategorized;10,1969-12-31 19:00:00,7936,-76,39.59335428701612,-84.14948159532774,0,12.220253944396973,BT
15:ed:48:9d:dc:f6,,Misc,1969-12-31 19:00:00,0,-68,39.59335428701612,-84.14948159532774,0,12.220253944396973,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,1969-12-31 19:00:00,7936,-83,39.59335428701612,-84.14948159532774,0,12.220253944396973,BT
15:ed:48:9d:dc:f6,,Misc,1969-12-31 19:00:00,0,-63,39.593354047606134,-84.149480258413,0,12.220253944396973,BLE
00:78:6f:89:43:f5,,Misc,1969-12-31 19:00:00,0,-62,39.59335377674083,-84.14947874584524,0,12.220253944396973,BLE
32:be:92:78:2e:37,,Misc,1969-12-31 19:00:00,0,-62,39.59335326122298,-84.14947586708723,0,12.220253944396973,BLE
0a:cf:e6:00:36:da,,Misc,1969-12-31 19:00:00,0,-94,39.59335326122298,-84.14947586708723,0,12.220253944396973,BLE
4e:22:2d:1c:a5:dc,,Misc,1969-12-31 19:00:00,0,-69,39.59335326122298,-84.14947586708723,0,12.220253944396973,BLE
1f:71:d7:22:02:b3,,Misc,1969-12-31 19:00:00,0,-62,39.59335326122298,-84.14947586708723,0,12.220253944396973,BLE
1b:37:f9:c9:50:db,,Misc,1969-12-31 19:00:00,0,-63,39.59335326122298,-84.14947586708723,0,12.220253944396973,BLE
20:4f:c6:6e:59:89,,Misc,1969-12-31 19:00:00,0,-60,39.59335271599732,-84.1494728224347,0,12.220253944396973,BLE
4d:92:4e:d0:b6:7a,,Misc,1969-12-31 19:00:00,0,-67,39.59335271599732,-84.1494728224347,0,12.220253944396973,BLE
15:e6:b0:ad:4f:46,,Misc,1969-12-31 19:00:00,0,-92,39.59335271599732,-84.1494728224347,0,12.220253944396973,BLE
4e:22:2d:1c:a5:dc,,Misc,1969-12-31 19:00:00,0,-58,39.59335247134478,-84.14947145624446,0,12.220253944396973,BLE
27:60:51:70:3a:2d,,Misc,1969-12-31 19:00:00,0,-74,39.59335220222699,-84.14946995343519,0,12.220253944396973,BLE
2f:df:a9:87:2d:98,,Misc,1969-12-31 19:00:00,0,-74,39.59335220222699,-84.14946995343519,0,12.220253944396973,BLE
27:60:51:70:3a:2d,,Misc,2020-03-26 23:03:18,0,-64,39.59334837,-84.14951176,252,11.791999816894531,BLE
9e:da:c4:52:fe:1a,,[WPA2-PSK-CCMP][ESS],2020-03-26 23:03:18,5,-80,39.59334837,-84.14951176,252,11.791999816894531,WIFI
68:ff:7b:8f:a0:eb,World Cup S,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2020-03-26 23:03:18,2,-80,39.59334837,-84.14951176,252,11.791999816894531,WIFI
5c:b9:01:5d:b8:27,HP-Print-27-ENVY 4500 series,[ESS],2020-03-26 23:03:18,3,-78,39.59334837,-84.14951176,252,11.791999816894531,WIFI
2f:df:a9:87:2d:98,,Misc,1969-12-31 19:00:00,0,-63,39.59334837,-84.14951176,0,2.433241367340088,BLE
17:43:28:26:b6:f7,,Misc,1969-12-31 19:00:00,0,-73,39.59334788799308,-84.14951859287197,0,2.433241367340088,BLE
62:65:c4:5d:d6:3a,,Misc,1969-12-31 19:00:00,0,-61,39.59334788799308,-84.14951859287197,0,2.433241367340088,BLE
27:60:51:70:3a:2d,,Misc,1969-12-31 19:00:00,0,-58,39.59334735434256,-84.14952615783737,0,2.433241367340088,BLE
34:84:94:85:61:23,,Misc,1969-12-31 19:00:00,0,-63,39.59334682413495,-84.14953367399654,0,2.433241367340088,BLE
2a:53:fc:9a:b9:23,,Misc,1969-12-31 19:00:00,0,-59,39.59334682413495,-84.14953367399654,0,2.433241367340088,BLE
17:43:28:26:b6:f7,,Misc,1969-12-31 19:00:00,0,-65,39.59334682413495,-84.14953367399654,0,2.433241367340088,BLE
1c:e4:c1:4f:43:2a,,Misc,2020-03-26 23:13:25,0,-92,39.59333501,-84.14953044,249,7.504000186920166,BLE
f6:6e:33:29:f8:a0,Versa,Uncategorized;10,2020-03-26 23:13:25,7936,-76,39.59333501,-84.14953044,249,7.504000186920166,BT
1b:1c:ea:34:78:20,,Misc,2020-03-26 23:14:25,0,-86,39.59335296,-84.14955797,253,9.648000717163086,BLE
1b:1c:ea:34:78:20,,Misc,2020-03-26 23:14:55,0,-73,39.59335238,-84.14956521,254,9.648000717163086,BLE
e6:93:68:6c:6e:5c,Kid's Room,Uncategorized;10,2020-03-26 23:16:25,7936,-76,39.59335581,-84.14958192,255,9.648000717163086,BT
06:a3:e3:9e:b1:04,,Misc,2020-03-26 23:16:56,0,-69,39.59336118,-84.14959099,256,9.648000717163086,BLE
1c:e4:c1:4f:43:2a,,Misc,2020-03-26 23:17:11,0,-87,39.59336218,-84.14959476,256,9.648000717163086,BLE
06:a3:e3:9e:b1:04,,Misc,2020-03-26 23:17:26,0,-62,39.59336157,-84.14959609,256,9.648000717163086,BLE
0f:f3:23:4e:98:be,,Misc,2020-03-26 23:19:11,0,-74,39.59336406,-84.14960741,260,11.791999816894531,BLE
3f:a9:f3:76:64:83,,Misc,2020-03-26 23:19:42,0,-63,39.59336445,-84.14961129,258,10.720000267028809,BLE
02:3c:09:16:57:7f,,Misc,2020-03-26 23:20:12,0,-73,39.59336492,-84.14961373,259,10.720000267028809,BLE
02:3c:09:16:57:7f,,Misc,2020-03-26 23:20:42,0,-68,39.59336496,-84.14961685,259,10.720000267028809,BLE
62:65:c4:5d:d6:3a,,Misc,2020-03-26 23:21:27,0,-64,39.59334037,-84.14963259,266,10.720000267028809,BLE
3f:a9:f3:76:64:83,,Misc,2020-03-26 23:23:57,0,-57,39.59335623,-84.14967935,282,9.648000717163086,BLE
2f:d2:9e:cb:c8:b3,,Misc,2020-03-26 23:25:13,0,-85,39.59335981,-84.14968289,282,10.720000267028809,BLE
05:4f:e7:43:36:12,,Misc,2020-03-26 23:26:58,0,-74,39.59341161,-84.14966964,271,9.648000717163086,BLE
7d:f1:76:e3:ec:f8,,Misc,2020-03-26 23:27:13,0,-67,39.59341133,-84.14966911,271,10.720000267028809,BLE
1c:ad:09:83:be:e8,,Misc,2020-03-26 23:30:58,0,-68,39.59341782,-84.14971095,269,11.791999816894531,BLE
3b:0a:ed:ef:3d:8a,,Misc,2020-03-26 23:30:58,0,-58,39.59341782,-84.14971095,269,11.791999816894531,BLE
0c:85:38:86:5c:88,,Misc,2020-03-26 23:38:44,0,-90,39.59334567,-84.14969418,273,9.648000717163086,BLE
38:99:b4:f6:58:7d,,Misc,2020-03-26 23:41:00,0,-67,39.5933483,-84.14969722,273,11.791999816894531,BLE
20:2d:18:73:34:54,,Misc,2020-03-26 23:41:00,0,-61,39.5933483,-84.14969722,273,11.791999816894531,BLE
f8:2f:22:40:0d:65,Ionic,Uncategorized;10,2020-03-26 23:43:30,7936,-73,39.59334715,-84.14969791,273,9.648000717163086,BLE
47:de:73:e6:b2:66,,Misc,2020-03-26 23:43:30,0,-68,39.59334715,-84.14969791,273,9.648000717163086,BLE
36:c6:61:13:44:6c,,Misc,2020-03-26 23:51:01,0,-59,39.59330851,-84.14975671,280,10.720000267028809,BLE
2f:d8:f5:48:f4:16,,Misc,2020-03-26 23:51:01,0,-68,39.59330851,-84.14975671,280,10.720000267028809,BLE
cc:a7:f3:c3:c2:63,,Misc,2020-03-26 23:56:03,0,-67,39.59329306,-84.14971587,277,9.648000717163086,BLE
2b:db:b2:6f:6e:2b,,Misc,2020-03-26 23:56:03,0,-87,39.59329306,-84.14971587,277,9.648000717163086,BLE
61:b4:91:3b:5e:73,,Misc,2020-03-26 23:58:33,0,-64,39.593358,-84.14972834,275,10.720000267028809,BLE
